,close,high,low,open,startTime,time,volume
0,431.4,450.0,427.4,450.0,2020-04-09T15:00:00+00:00,1586444400000.0,417.1424
1,431.3,434.8,427.5,431.4,2020-04-09T16:00:00+00:00,1586448000000.0,0.0
2,431.2,437.1,429.0,431.3,2020-04-09T17:00:00+00:00,1586451600000.0,0.0
3,427.0,431.6,424.8,431.2,2020-04-09T18:00:00+00:00,1586455200000.0,12.4257
4,427.0,427.0,424.5,427.0,2020-04-09T19:00:00+00:00,1586458800000.0,0.0
5,440.8,441.4,427.0,427.0,2020-04-09T20:00:00+00:00,1586462400000.0,47.02734
6,445.7,446.3,436.3,440.8,2020-04-09T21:00:00+00:00,1586466000000.0,0.0
7,443.5,445.7,442.0,445.7,2020-04-09T22:00:00+00:00,1586469600000.0,0.0
8,442.6,443.7,442.6,443.5,2020-04-09T23:00:00+00:00,1586473200000.0,0.0
9,443.4,443.4,442.6,442.6,2020-04-10T00:00:00+00:00,1586476800000.0,0.0
10,442.6,444.3,442.6,443.4,2020-04-10T01:00:00+00:00,1586480400000.0,0.0
11,435.5,442.6,429.5,442.6,2020-04-10T02:00:00+00:00,1586484000000.0,99.98334
12,405.5,436.7,404.3,435.5,2020-04-10T03:00:00+00:00,1586487600000.0,47.5072
13,385.2,405.5,369.8,405.5,2020-04-10T04:00:00+00:00,1586491200000.0,84.3945
14,356.5,385.2,348.5,385.2,2020-04-10T05:00:00+00:00,1586494800000.0,1674.10213
15,355.0,364.2,351.2,356.5,2020-04-10T06:00:00+00:00,1586498400000.0,36.39
16,339.5,355.0,327.2,355.0,2020-04-10T07:00:00+00:00,1586502000000.0,4858.37594
17,334.8,341.6,329.4,339.5,2020-04-10T08:00:00+00:00,1586505600000.0,545.58
18,324.0,339.1,318.2,334.8,2020-04-10T09:00:00+00:00,1586509200000.0,394.00057
19,331.1,337.1,320.1,324.0,2020-04-10T10:00:00+00:00,1586512800000.0,9.98385
20,329.2,331.9,328.7,331.1,2020-04-10T11:00:00+00:00,1586516400000.0,0.0
21,332.4,333.6,327.0,329.2,2020-04-10T12:00:00+00:00,1586520000000.0,99.9744
22,331.2,337.4,317.3,332.4,2020-04-10T13:00:00+00:00,1586523600000.0,33.74
23,332.2,336.3,325.6,331.2,2020-04-10T14:00:00+00:00,1586527200000.0,0.0
24,308.7,334.1,301.4,332.2,2020-04-10T15:00:00+00:00,1586530800000.0,651.584
25,323.1,325.8,300.4,307.4,2020-04-10T16:00:00+00:00,1586534400000.0,0.0
26,332.4,335.6,321.9,323.1,2020-04-10T17:00:00+00:00,1586538000000.0,1624.07349
27,343.6,343.6,328.7,332.4,2020-04-10T18:00:00+00:00,1586541600000.0,725.0909
28,343.6,344.0,334.8,343.6,2020-04-10T19:00:00+00:00,1586545200000.0,0.0
29,340.7,343.6,336.9,343.6,2020-04-10T20:00:00+00:00,1586548800000.0,0.0
30,339.5,343.6,337.8,340.7,2020-04-10T21:00:00+00:00,1586552400000.0,0.0
31,337.0,343.6,327.9,339.5,2020-04-10T22:00:00+00:00,1586556000000.0,0.0
32,338.7,339.9,328.2,337.0,2020-04-10T23:00:00+00:00,1586559600000.0,0.0
33,344.6,345.9,337.2,338.7,2020-04-11T00:00:00+00:00,1586563200000.0,77.3562
34,352.4,352.5,339.9,344.6,2020-04-11T01:00:00+00:00,1586566800000.0,3.473
35,353.0,353.8,351.9,352.4,2020-04-11T02:00:00+00:00,1586570400000.0,1134.1537
36,353.0,353.0,352.6,353.0,2020-04-11T03:00:00+00:00,1586574000000.0,0.0
37,353.0,355.9,353.0,353.0,2020-04-11T04:00:00+00:00,1586577600000.0,0.0
38,353.0,353.0,353.0,353.0,2020-04-11T05:00:00+00:00,1586581200000.0,0.0
39,361.2,361.5,353.0,353.0,2020-04-11T06:00:00+00:00,1586584800000.0,358.25
40,353.1,361.5,352.2,361.2,2020-04-11T07:00:00+00:00,1586588400000.0,0.0
41,352.6,356.1,352.1,353.1,2020-04-11T08:00:00+00:00,1586592000000.0,981.90834
42,356.1,356.1,346.0,352.6,2020-04-11T09:00:00+00:00,1586595600000.0,0.0
43,345.9,356.1,345.1,356.1,2020-04-11T10:00:00+00:00,1586599200000.0,0.0
44,356.1,359.6,345.9,345.9,2020-04-11T11:00:00+00:00,1586602800000.0,0.0
45,356.1,356.1,354.5,356.1,2020-04-11T12:00:00+00:00,1586606400000.0,0.0
46,352.2,356.1,349.1,356.1,2020-04-11T13:00:00+00:00,1586610000000.0,0.0
