,close,high,low,open,startTime,time,volume
0,152.45,152.6,147.15,148.7,2020-04-11T21:00:00+00:00,1586638800000.0,49.96445
1,155.75,155.95,152.1,152.45,2020-04-11T22:00:00+00:00,1586642400000.0,155.5383
2,156.75,156.85,154.85,155.75,2020-04-11T23:00:00+00:00,1586646000000.0,0.0
3,157.7,159.3,156.7,156.75,2020-04-12T00:00:00+00:00,1586649600000.0,791.3041
4,155.8,158.0,155.8,157.7,2020-04-12T01:00:00+00:00,1586653200000.0,25.5512
5,153.55,155.8,152.25,155.8,2020-04-12T02:00:00+00:00,1586656800000.0,0.0
6,151.9,154.05,151.8,153.55,2020-04-12T03:00:00+00:00,1586660400000.0,0.0
7,152.25,152.35,150.3,151.9,2020-04-12T04:00:00+00:00,1586664000000.0,0.0
8,154.75,155.25,151.8,152.15,2020-04-12T05:00:00+00:00,1586667600000.0,0.0
9,152.8,155.1,152.35,154.75,2020-04-12T06:00:00+00:00,1586671200000.0,0.0
10,153.8,153.9,151.4,152.85,2020-04-12T07:00:00+00:00,1586674800000.0,0.0
11,154.75,155.6,153.7,153.8,2020-04-12T08:00:00+00:00,1586678400000.0,0.0
12,156.6,157.1,154.7,154.75,2020-04-12T09:00:00+00:00,1586682000000.0,0.0
13,155.5,157.2,155.15,156.6,2020-04-12T10:00:00+00:00,1586685600000.0,0.0
14,157.1,158.8,155.5,155.5,2020-04-12T11:00:00+00:00,1586689200000.0,0.0
15,161.4,162.6,157.05,157.1,2020-04-12T12:00:00+00:00,1586692800000.0,481.9139
16,162.5,162.5,160.4,161.4,2020-04-12T13:00:00+00:00,1586696400000.0,0.0
17,167.65,169.35,161.85,162.5,2020-04-12T14:00:00+00:00,1586700000000.0,30.0357
18,169.9,170.05,167.35,167.65,2020-04-12T15:00:00+00:00,1586703600000.0,0.0
19,177.75,177.75,169.9,169.9,2020-04-12T16:00:00+00:00,1586707200000.0,2520.7322
20,173.1,178.2,170.7,177.75,2020-04-12T17:00:00+00:00,1586710800000.0,103.7996
21,171.55,173.1,170.55,173.1,2020-04-12T18:00:00+00:00,1586714400000.0,0.0
22,173.1,175.0,171.4,171.55,2020-04-12T19:00:00+00:00,1586718000000.0,0.0
23,173.1,176.0,172.6,173.1,2020-04-12T20:00:00+00:00,1586721600000.0,0.0
24,172.3,173.2,171.2,173.1,2020-04-12T21:00:00+00:00,1586725200000.0,51.0476
25,165.95,173.6,163.6,172.3,2020-04-12T22:00:00+00:00,1586728800000.0,25.5563
26,158.45,167.0,158.3,165.95,2020-04-12T23:00:00+00:00,1586732400000.0,0.0
27,146.35,158.7,137.25,158.45,2020-04-13T00:00:00+00:00,1586736000000.0,0.0
28,143.45,146.85,142.1,146.35,2020-04-13T01:00:00+00:00,1586739600000.0,0.0
29,143.05,144.05,141.8,143.45,2020-04-13T02:00:00+00:00,1586743200000.0,2067.9558
30,140.45,143.05,140.2,143.05,2020-04-13T03:00:00+00:00,1586746800000.0,0.0
31,141.85,142.2,138.6,140.45,2020-04-13T04:00:00+00:00,1586750400000.0,0.0
32,142.2,142.2,141.6,141.85,2020-04-13T05:00:00+00:00,1586754000000.0,0.0
33,144.25,144.35,142.05,142.2,2020-04-13T06:00:00+00:00,1586757600000.0,0.0
34,142.2,144.35,141.5,144.25,2020-04-13T07:00:00+00:00,1586761200000.0,0.0
35,142.0,142.95,140.95,142.2,2020-04-13T08:00:00+00:00,1586764800000.0,426.93755
36,140.55,142.15,139.8,142.0,2020-04-13T09:00:00+00:00,1586768400000.0,21.6447
37,144.7,144.7,140.55,140.55,2020-04-13T10:00:00+00:00,1586772000000.0,21.1862
38,148.65,151.75,142.65,144.7,2020-04-13T11:00:00+00:00,1586775600000.0,5.706
39,142.3,148.65,141.35,148.65,2020-04-13T12:00:00+00:00,1586779200000.0,20.9272
40,138.9,144.1,138.5,142.3,2020-04-13T13:00:00+00:00,1586782800000.0,0.0
41,142.1,145.45,138.3,138.9,2020-04-13T14:00:00+00:00,1586786400000.0,0.0
42,144.65,146.35,141.4,142.1,2020-04-13T15:00:00+00:00,1586790000000.0,9.97395
43,144.25,146.4,143.45,144.65,2020-04-13T16:00:00+00:00,1586793600000.0,9.89805
44,144.35,146.1,143.7,144.25,2020-04-13T17:00:00+00:00,1586797200000.0,0.0
45,144.3,145.7,143.9,144.35,2020-04-13T18:00:00+00:00,1586800800000.0,0.0
46,147.4,149.55,144.15,144.3,2020-04-13T19:00:00+00:00,1586804400000.0,0.0
47,150.35,151.35,147.4,147.4,2020-04-13T20:00:00+00:00,1586808000000.0,0.0
48,151.05,154.5,149.8,150.35,2020-04-13T21:00:00+00:00,1586811600000.0,0.0
